日志文件已创建：./logs/ssram_to_digtime+timing_ctrl+array_128_32_8t_1_concat_relu_0.3.txt
============= PID = 22608 ============= 
参数配置:
  seed: 42
  train_dataset: ssram
  test_dataset: digtime+timing_ctrl+array_128_32_8t
  task: regression
  max_dist: 350
  num_workers: 4
  gpu: 3
  epochs: 200
  batch_size: 32
  lr: 5e-05
  num_gnn_layers: 4
  num_head_layers: 2
  hid_dim: 64
  dropout: 0.3
  use_bn: 1
  act_fn: relu
  src_dst_agg: concat
  num_hops: 4
  to_undirected: 1
  train_sample_rate: 0.1
  test_sample_rate: 1.0
  use_ensemble: 0
  num_ensemble: 3
  ensemble_thresholds: 0.33,0.66
SealSramDataset includes ['ssram'] circuits
load processed ssram, len(data_list)=17541, data_offset=0 
PID = 22608
Building dataset ssram took 00:00:00.03
Dataloader: Loading success.
SealSramDataset includes ['digtime', 'timing_ctrl', 'array_128_32_8t'] circuits
load processed digtime, len(data_list)=2814, data_offset=0 
load processed timing_ctrl, len(data_list)=3333, data_offset=1 
load processed array_128_32_8t, len(data_list)=73569, data_offset=2 
PID = 22608
Building dataset digtime+timing_ctrl+array_128_32_8t took 00:00:00.05
Dataloader: Loading success.
normalizing node_attr 0: tensor([[8.0000e+02, 5.1200e+02, 8.2400e+02, 7.9200e+02, 4.4080e-04, 1.5360e-05,
         1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00,
         1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00]]) ...
normalizing node_attr 1: tensor([[1.0000e+00, 2.7000e-06, 3.0000e-07, 2.0265e-13, 5.5933e-06, 1.0000e+00,
         1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00,
         1.0000e+00, 1.0000e+00, 4.0000e+00, 2.0000e+00, 1.0000e+00]]) ...
normalizing node_attr 0: tensor([[5.1200e+02, 7.2000e+01, 5.1200e+02, 1.0000e+00, 6.1440e-05, 2.2400e-06,
         1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00,
         1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00]]) ...
normalizing node_attr 1: tensor([[1.0000e+00, 2.4000e-06, 5.0000e-08, 1.8032e-13, 4.9933e-06, 1.0000e+00,
         1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00,
         1.0000e+00, 1.0000e+00, 4.0000e+00, 2.0000e+00, 1.0000e+00]]) ...
Train {'loss': 0.0979, 'mae': 0.2475, 'mse': 0.0979, 'rmse': 0.0979, 'r2': -3.459}
Val {'loss': 0.0141, 'mae': 0.0899, 'mse': 0.0141, 'rmse': 0.0141, 'r2': 0.3384}
Train {'loss': 0.0135, 'mae': 0.0855, 'mse': 0.0135, 'rmse': 0.0135, 'r2': 0.3871}
Val {'loss': 0.0146, 'mae': 0.0936, 'mse': 0.0146, 'rmse': 0.0146, 'r2': 0.3143}
Train {'loss': 0.0134, 'mae': 0.0851, 'mse': 0.0134, 'rmse': 0.0134, 'r2': 0.391}
Val {'loss': 0.0151, 'mae': 0.0965, 'mse': 0.0151, 'rmse': 0.0151, 'r2': 0.2885}
Train {'loss': 0.0134, 'mae': 0.0856, 'mse': 0.0134, 'rmse': 0.0134, 'r2': 0.3895}
Val {'loss': 0.0147, 'mae': 0.0933, 'mse': 0.0147, 'rmse': 0.0147, 'r2': 0.3091}
Train {'loss': 0.0132, 'mae': 0.0846, 'mse': 0.0132, 'rmse': 0.0132, 'r2': 0.3972}
Val {'loss': 0.0147, 'mae': 0.0952, 'mse': 0.0147, 'rmse': 0.0147, 'r2': 0.3085}
Train {'loss': 0.0133, 'mae': 0.0851, 'mse': 0.0133, 'rmse': 0.0133, 'r2': 0.3932}
Val {'loss': 0.015, 'mae': 0.0969, 'mse': 0.015, 'rmse': 0.015, 'r2': 0.294}
Train {'loss': 0.0133, 'mae': 0.0847, 'mse': 0.0133, 'rmse': 0.0133, 'r2': 0.3968}
Val {'loss': 0.0154, 'mae': 0.0983, 'mse': 0.0154, 'rmse': 0.0154, 'r2': 0.277}
Train {'loss': 0.0132, 'mae': 0.0845, 'mse': 0.0132, 'rmse': 0.0132, 'r2': 0.3977}
Val {'loss': 0.016, 'mae': 0.1023, 'mse': 0.016, 'rmse': 0.016, 'r2': 0.2463}
Train {'loss': 0.0133, 'mae': 0.0846, 'mse': 0.0133, 'rmse': 0.0133, 'r2': 0.3963}
Val {'loss': 0.0161, 'mae': 0.1027, 'mse': 0.0161, 'rmse': 0.0161, 'r2': 0.2415}
Train {'loss': 0.0132, 'mae': 0.0842, 'mse': 0.0132, 'rmse': 0.0132, 'r2': 0.401}
Val {'loss': 0.0156, 'mae': 0.1002, 'mse': 0.0156, 'rmse': 0.0156, 'r2': 0.2665}
Train {'loss': 0.0132, 'mae': 0.0842, 'mse': 0.0132, 'rmse': 0.0132, 'r2': 0.399}
Val {'loss': 0.0149, 'mae': 0.0964, 'mse': 0.0149, 'rmse': 0.0149, 'r2': 0.2994}
Train {'loss': 0.0132, 'mae': 0.0843, 'mse': 0.0132, 'rmse': 0.0132, 'r2': 0.4}
Val {'loss': 0.0156, 'mae': 0.1004, 'mse': 0.0156, 'rmse': 0.0156, 'r2': 0.2678}
Train {'loss': 0.0131, 'mae': 0.0838, 'mse': 0.0131, 'rmse': 0.0131, 'r2': 0.4036}
Val {'loss': 0.0155, 'mae': 0.0994, 'mse': 0.0155, 'rmse': 0.0155, 'r2': 0.2718}
Train {'loss': 0.0131, 'mae': 0.084, 'mse': 0.0131, 'rmse': 0.0131, 'r2': 0.4014}
Val {'loss': 0.0151, 'mae': 0.0979, 'mse': 0.0151, 'rmse': 0.0151, 'r2': 0.2872}
Train {'loss': 0.0132, 'mae': 0.084, 'mse': 0.0132, 'rmse': 0.0132, 'r2': 0.4}
Val {'loss': 0.0151, 'mae': 0.0976, 'mse': 0.0151, 'rmse': 0.0151, 'r2': 0.2896}
Train {'loss': 0.0131, 'mae': 0.0837, 'mse': 0.0131, 'rmse': 0.0131, 'r2': 0.4048}
Val {'loss': 0.016, 'mae': 0.103, 'mse': 0.016, 'rmse': 0.016, 'r2': 0.2461}
Train {'loss': 0.0131, 'mae': 0.0837, 'mse': 0.0131, 'rmse': 0.0131, 'r2': 0.4031}
Val {'loss': 0.0152, 'mae': 0.0978, 'mse': 0.0152, 'rmse': 0.0152, 'r2': 0.2857}
Train {'loss': 0.0131, 'mae': 0.0836, 'mse': 0.0131, 'rmse': 0.0131, 'r2': 0.4051}
Val {'loss': 0.0146, 'mae': 0.0941, 'mse': 0.0146, 'rmse': 0.0146, 'r2': 0.3146}
Train {'loss': 0.0131, 'mae': 0.0837, 'mse': 0.0131, 'rmse': 0.0131, 'r2': 0.4044}
Val {'loss': 0.0152, 'mae': 0.0985, 'mse': 0.0152, 'rmse': 0.0152, 'r2': 0.2845}
Train {'loss': 0.0131, 'mae': 0.0837, 'mse': 0.0131, 'rmse': 0.0131, 'r2': 0.4051}
Val {'loss': 0.015, 'mae': 0.097, 'mse': 0.015, 'rmse': 0.015, 'r2': 0.2943}
Train {'loss': 0.013, 'mae': 0.0833, 'mse': 0.013, 'rmse': 0.013, 'r2': 0.4083}
Val {'loss': 0.0147, 'mae': 0.0959, 'mse': 0.0147, 'rmse': 0.0147, 'r2': 0.3058}
Train {'loss': 0.013, 'mae': 0.0831, 'mse': 0.013, 'rmse': 0.013, 'r2': 0.4077}
Val {'loss': 0.0144, 'mae': 0.093, 'mse': 0.0144, 'rmse': 0.0144, 'r2': 0.324}
Train {'loss': 0.013, 'mae': 0.0833, 'mse': 0.013, 'rmse': 0.013, 'r2': 0.4097}
Val {'loss': 0.0144, 'mae': 0.0927, 'mse': 0.0144, 'rmse': 0.0144, 'r2': 0.3225}
Train {'loss': 0.013, 'mae': 0.0833, 'mse': 0.013, 'rmse': 0.013, 'r2': 0.4072}
Val {'loss': 0.0149, 'mae': 0.0964, 'mse': 0.0149, 'rmse': 0.0149, 'r2': 0.2982}
Train {'loss': 0.013, 'mae': 0.0833, 'mse': 0.013, 'rmse': 0.013, 'r2': 0.4074}
Val {'loss': 0.0157, 'mae': 0.1003, 'mse': 0.0157, 'rmse': 0.0157, 'r2': 0.2597}
Train {'loss': 0.013, 'mae': 0.0833, 'mse': 0.013, 'rmse': 0.013, 'r2': 0.4099}
Val {'loss': 0.0159, 'mae': 0.1017, 'mse': 0.0159, 'rmse': 0.0159, 'r2': 0.2508}
Train {'loss': 0.0129, 'mae': 0.0831, 'mse': 0.0129, 'rmse': 0.0129, 'r2': 0.4109}
Val {'loss': 0.0159, 'mae': 0.1013, 'mse': 0.0159, 'rmse': 0.0159, 'r2': 0.2526}
Train {'loss': 0.0129, 'mae': 0.083, 'mse': 0.0129, 'rmse': 0.0129, 'r2': 0.411}
Val {'loss': 0.0147, 'mae': 0.0945, 'mse': 0.0147, 'rmse': 0.0147, 'r2': 0.3063}
Train {'loss': 0.0129, 'mae': 0.083, 'mse': 0.0129, 'rmse': 0.0129, 'r2': 0.4113}
Val {'loss': 0.0151, 'mae': 0.0973, 'mse': 0.0151, 'rmse': 0.0151, 'r2': 0.2902}
Train {'loss': 0.013, 'mae': 0.0832, 'mse': 0.013, 'rmse': 0.013, 'r2': 0.4099}
Val {'loss': 0.0147, 'mae': 0.0949, 'mse': 0.0147, 'rmse': 0.0147, 'r2': 0.3102}
Train {'loss': 0.0129, 'mae': 0.083, 'mse': 0.0129, 'rmse': 0.0129, 'r2': 0.4111}
Val {'loss': 0.0157, 'mae': 0.1008, 'mse': 0.0157, 'rmse': 0.0157, 'r2': 0.2619}
Train {'loss': 0.0129, 'mae': 0.083, 'mse': 0.0129, 'rmse': 0.0129, 'r2': 0.4105}
Val {'loss': 0.0157, 'mae': 0.1007, 'mse': 0.0157, 'rmse': 0.0157, 'r2': 0.2605}
Train {'loss': 0.0129, 'mae': 0.0831, 'mse': 0.0129, 'rmse': 0.0129, 'r2': 0.4113}
Val {'loss': 0.0164, 'mae': 0.1044, 'mse': 0.0164, 'rmse': 0.0164, 'r2': 0.23}
Train {'loss': 0.013, 'mae': 0.0832, 'mse': 0.013, 'rmse': 0.013, 'r2': 0.4078}
Val {'loss': 0.0153, 'mae': 0.0986, 'mse': 0.0153, 'rmse': 0.0153, 'r2': 0.2799}
Train {'loss': 0.0128, 'mae': 0.0825, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.4163}
Val {'loss': 0.0151, 'mae': 0.0976, 'mse': 0.0151, 'rmse': 0.0151, 'r2': 0.288}
Train {'loss': 0.013, 'mae': 0.0829, 'mse': 0.013, 'rmse': 0.013, 'r2': 0.4099}
Val {'loss': 0.0149, 'mae': 0.0969, 'mse': 0.0149, 'rmse': 0.0149, 'r2': 0.2967}
Train {'loss': 0.0129, 'mae': 0.0829, 'mse': 0.0129, 'rmse': 0.0129, 'r2': 0.4139}
Val {'loss': 0.0149, 'mae': 0.0972, 'mse': 0.0149, 'rmse': 0.0149, 'r2': 0.2964}
Train {'loss': 0.0129, 'mae': 0.0829, 'mse': 0.0129, 'rmse': 0.0129, 'r2': 0.4135}
Val {'loss': 0.0158, 'mae': 0.1017, 'mse': 0.0158, 'rmse': 0.0158, 'r2': 0.2568}
Train {'loss': 0.0128, 'mae': 0.0824, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.4188}
Val {'loss': 0.015, 'mae': 0.0978, 'mse': 0.015, 'rmse': 0.015, 'r2': 0.2931}
Train {'loss': 0.0129, 'mae': 0.0829, 'mse': 0.0129, 'rmse': 0.0129, 'r2': 0.4119}
Val {'loss': 0.0151, 'mae': 0.0978, 'mse': 0.0151, 'rmse': 0.0151, 'r2': 0.2892}
Train {'loss': 0.0129, 'mae': 0.0827, 'mse': 0.0129, 'rmse': 0.0129, 'r2': 0.414}
Val {'loss': 0.0159, 'mae': 0.1024, 'mse': 0.0159, 'rmse': 0.0159, 'r2': 0.2523}
Train {'loss': 0.0128, 'mae': 0.0826, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.415}
Val {'loss': 0.0154, 'mae': 0.0997, 'mse': 0.0154, 'rmse': 0.0154, 'r2': 0.2754}
Train {'loss': 0.0129, 'mae': 0.0828, 'mse': 0.0129, 'rmse': 0.0129, 'r2': 0.414}
Val {'loss': 0.0153, 'mae': 0.0989, 'mse': 0.0153, 'rmse': 0.0153, 'r2': 0.2821}
Train {'loss': 0.0128, 'mae': 0.0829, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.4158}
Val {'loss': 0.0149, 'mae': 0.0973, 'mse': 0.0149, 'rmse': 0.0149, 'r2': 0.2964}
Train {'loss': 0.0128, 'mae': 0.0824, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.417}
Val {'loss': 0.0148, 'mae': 0.0963, 'mse': 0.0148, 'rmse': 0.0148, 'r2': 0.3034}
Train {'loss': 0.0128, 'mae': 0.0826, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.4179}
Val {'loss': 0.015, 'mae': 0.0978, 'mse': 0.015, 'rmse': 0.015, 'r2': 0.2918}
Train {'loss': 0.0128, 'mae': 0.0824, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.4168}
Val {'loss': 0.0153, 'mae': 0.0988, 'mse': 0.0153, 'rmse': 0.0153, 'r2': 0.2806}
Train {'loss': 0.0128, 'mae': 0.0824, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.4176}
Val {'loss': 0.0155, 'mae': 0.1002, 'mse': 0.0155, 'rmse': 0.0155, 'r2': 0.27}
Train {'loss': 0.0128, 'mae': 0.0823, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.4194}
Val {'loss': 0.0154, 'mae': 0.0998, 'mse': 0.0154, 'rmse': 0.0154, 'r2': 0.2736}
Train {'loss': 0.0127, 'mae': 0.0822, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4215}
Val {'loss': 0.0145, 'mae': 0.094, 'mse': 0.0145, 'rmse': 0.0145, 'r2': 0.3163}
Train {'loss': 0.0127, 'mae': 0.0824, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4209}
Val {'loss': 0.0149, 'mae': 0.0964, 'mse': 0.0149, 'rmse': 0.0149, 'r2': 0.2996}
Train {'loss': 0.0128, 'mae': 0.0824, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.4172}
Val {'loss': 0.016, 'mae': 0.1035, 'mse': 0.016, 'rmse': 0.016, 'r2': 0.2448}
Train {'loss': 0.0128, 'mae': 0.0825, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.418}
Val {'loss': 0.0153, 'mae': 0.0997, 'mse': 0.0153, 'rmse': 0.0153, 'r2': 0.2783}
Train {'loss': 0.0127, 'mae': 0.0823, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4213}
Val {'loss': 0.0162, 'mae': 0.104, 'mse': 0.0162, 'rmse': 0.0162, 'r2': 0.2397}
Train {'loss': 0.0128, 'mae': 0.0827, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.4166}
Val {'loss': 0.0158, 'mae': 0.1016, 'mse': 0.0158, 'rmse': 0.0158, 'r2': 0.254}
Train {'loss': 0.0127, 'mae': 0.0822, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4196}
Val {'loss': 0.0156, 'mae': 0.1012, 'mse': 0.0156, 'rmse': 0.0156, 'r2': 0.2656}
Train {'loss': 0.0127, 'mae': 0.0822, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4215}
Val {'loss': 0.0156, 'mae': 0.1012, 'mse': 0.0156, 'rmse': 0.0156, 'r2': 0.2641}
Train {'loss': 0.0128, 'mae': 0.0823, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.419}
Val {'loss': 0.0157, 'mae': 0.1017, 'mse': 0.0157, 'rmse': 0.0157, 'r2': 0.259}
Train {'loss': 0.0127, 'mae': 0.0819, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4234}
Val {'loss': 0.015, 'mae': 0.0976, 'mse': 0.015, 'rmse': 0.015, 'r2': 0.296}
Train {'loss': 0.0128, 'mae': 0.0822, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.4188}
Val {'loss': 0.0165, 'mae': 0.1042, 'mse': 0.0165, 'rmse': 0.0165, 'r2': 0.2236}
Train {'loss': 0.0127, 'mae': 0.082, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4216}
Val {'loss': 0.0161, 'mae': 0.1038, 'mse': 0.0161, 'rmse': 0.0161, 'r2': 0.2404}
Train {'loss': 0.0127, 'mae': 0.082, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4218}
Val {'loss': 0.016, 'mae': 0.1033, 'mse': 0.016, 'rmse': 0.016, 'r2': 0.2474}
Train {'loss': 0.0127, 'mae': 0.0823, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4204}
Val {'loss': 0.0153, 'mae': 0.0999, 'mse': 0.0153, 'rmse': 0.0153, 'r2': 0.2789}
Train {'loss': 0.0127, 'mae': 0.0819, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4234}
Val {'loss': 0.0153, 'mae': 0.0996, 'mse': 0.0153, 'rmse': 0.0153, 'r2': 0.2813}
Train {'loss': 0.0127, 'mae': 0.0818, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4225}
Val {'loss': 0.0154, 'mae': 0.1003, 'mse': 0.0154, 'rmse': 0.0154, 'r2': 0.2731}
Train {'loss': 0.0128, 'mae': 0.0823, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.419}
Val {'loss': 0.0159, 'mae': 0.1026, 'mse': 0.0159, 'rmse': 0.0159, 'r2': 0.2505}
Train {'loss': 0.0128, 'mae': 0.0825, 'mse': 0.0128, 'rmse': 0.0128, 'r2': 0.4191}
Val {'loss': 0.0149, 'mae': 0.0975, 'mse': 0.0149, 'rmse': 0.0149, 'r2': 0.2995}
Train {'loss': 0.0127, 'mae': 0.0818, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4228}
Val {'loss': 0.0158, 'mae': 0.102, 'mse': 0.0158, 'rmse': 0.0158, 'r2': 0.2562}
Train {'loss': 0.0127, 'mae': 0.0819, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4241}
Val {'loss': 0.0155, 'mae': 0.0996, 'mse': 0.0155, 'rmse': 0.0155, 'r2': 0.2727}
Train {'loss': 0.0126, 'mae': 0.0821, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.425}
Val {'loss': 0.0158, 'mae': 0.1019, 'mse': 0.0158, 'rmse': 0.0158, 'r2': 0.2558}
Train {'loss': 0.0126, 'mae': 0.0818, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4254}
Val {'loss': 0.0153, 'mae': 0.0999, 'mse': 0.0153, 'rmse': 0.0153, 'r2': 0.2794}
Train {'loss': 0.0127, 'mae': 0.082, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4233}
Val {'loss': 0.0161, 'mae': 0.1035, 'mse': 0.0161, 'rmse': 0.0161, 'r2': 0.2428}
Train {'loss': 0.0127, 'mae': 0.0822, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.42}
Val {'loss': 0.0169, 'mae': 0.107, 'mse': 0.0169, 'rmse': 0.0169, 'r2': 0.2055}
Train {'loss': 0.0126, 'mae': 0.0817, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.426}
Val {'loss': 0.016, 'mae': 0.1036, 'mse': 0.016, 'rmse': 0.016, 'r2': 0.2454}
Train {'loss': 0.0127, 'mae': 0.0822, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4215}
Val {'loss': 0.0156, 'mae': 0.1011, 'mse': 0.0156, 'rmse': 0.0156, 'r2': 0.2639}
Train {'loss': 0.0127, 'mae': 0.0817, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4237}
Val {'loss': 0.016, 'mae': 0.1032, 'mse': 0.016, 'rmse': 0.016, 'r2': 0.2476}
Train {'loss': 0.0126, 'mae': 0.0818, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4259}
Val {'loss': 0.0155, 'mae': 0.1008, 'mse': 0.0155, 'rmse': 0.0155, 'r2': 0.2683}
Train {'loss': 0.0126, 'mae': 0.0816, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4247}
Val {'loss': 0.0151, 'mae': 0.0988, 'mse': 0.0151, 'rmse': 0.0151, 'r2': 0.2876}
Train {'loss': 0.0127, 'mae': 0.0819, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4235}
Val {'loss': 0.0156, 'mae': 0.1013, 'mse': 0.0156, 'rmse': 0.0156, 'r2': 0.2659}
Train {'loss': 0.0126, 'mae': 0.0816, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4263}
Val {'loss': 0.0171, 'mae': 0.1075, 'mse': 0.0171, 'rmse': 0.0171, 'r2': 0.1955}
Train {'loss': 0.0126, 'mae': 0.0817, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4247}
Val {'loss': 0.0174, 'mae': 0.1095, 'mse': 0.0174, 'rmse': 0.0174, 'r2': 0.1806}
Train {'loss': 0.0126, 'mae': 0.0818, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4251}
Val {'loss': 0.0178, 'mae': 0.1108, 'mse': 0.0178, 'rmse': 0.0178, 'r2': 0.1644}
Train {'loss': 0.0126, 'mae': 0.0819, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4242}
Val {'loss': 0.0176, 'mae': 0.1103, 'mse': 0.0176, 'rmse': 0.0176, 'r2': 0.1711}
Train {'loss': 0.0126, 'mae': 0.0818, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4264}
Val {'loss': 0.0168, 'mae': 0.1065, 'mse': 0.0168, 'rmse': 0.0168, 'r2': 0.2113}
Train {'loss': 0.0126, 'mae': 0.0817, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4262}
Val {'loss': 0.0186, 'mae': 0.114, 'mse': 0.0186, 'rmse': 0.0186, 'r2': 0.1259}
Train {'loss': 0.0126, 'mae': 0.0816, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4248}
Val {'loss': 0.0179, 'mae': 0.1103, 'mse': 0.0179, 'rmse': 0.0179, 'r2': 0.1571}
Train {'loss': 0.0126, 'mae': 0.0815, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4267}
Val {'loss': 0.0172, 'mae': 0.1086, 'mse': 0.0172, 'rmse': 0.0172, 'r2': 0.1904}
Train {'loss': 0.0125, 'mae': 0.0816, 'mse': 0.0125, 'rmse': 0.0125, 'r2': 0.4292}
Val {'loss': 0.0175, 'mae': 0.1097, 'mse': 0.0175, 'rmse': 0.0175, 'r2': 0.1766}
Train {'loss': 0.0126, 'mae': 0.0818, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4262}
Val {'loss': 0.0169, 'mae': 0.1073, 'mse': 0.0169, 'rmse': 0.0169, 'r2': 0.2024}
Train {'loss': 0.0127, 'mae': 0.0818, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.4239}
Val {'loss': 0.0171, 'mae': 0.1083, 'mse': 0.0171, 'rmse': 0.0171, 'r2': 0.1946}
Train {'loss': 0.0126, 'mae': 0.0817, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4278}
Val {'loss': 0.0177, 'mae': 0.1107, 'mse': 0.0177, 'rmse': 0.0177, 'r2': 0.1683}
Train {'loss': 0.0126, 'mae': 0.0817, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.427}
Val {'loss': 0.0175, 'mae': 0.1104, 'mse': 0.0175, 'rmse': 0.0175, 'r2': 0.1747}
Train {'loss': 0.0126, 'mae': 0.0818, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4277}
Val {'loss': 0.018, 'mae': 0.1118, 'mse': 0.018, 'rmse': 0.018, 'r2': 0.1546}
Train {'loss': 0.0126, 'mae': 0.0816, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4286}
Val {'loss': 0.0179, 'mae': 0.1118, 'mse': 0.0179, 'rmse': 0.0179, 'r2': 0.1581}
Train {'loss': 0.0126, 'mae': 0.0816, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4265}
Val {'loss': 0.0177, 'mae': 0.1104, 'mse': 0.0177, 'rmse': 0.0177, 'r2': 0.1678}
Train {'loss': 0.0126, 'mae': 0.0817, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4272}
Val {'loss': 0.0185, 'mae': 0.1148, 'mse': 0.0185, 'rmse': 0.0185, 'r2': 0.1286}
Train {'loss': 0.0125, 'mae': 0.0815, 'mse': 0.0125, 'rmse': 0.0125, 'r2': 0.4289}
Val {'loss': 0.0164, 'mae': 0.1052, 'mse': 0.0164, 'rmse': 0.0164, 'r2': 0.229}
Train {'loss': 0.0126, 'mae': 0.0816, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4259}
Val {'loss': 0.0174, 'mae': 0.1097, 'mse': 0.0174, 'rmse': 0.0174, 'r2': 0.1821}
Train {'loss': 0.0126, 'mae': 0.0818, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4269}
Val {'loss': 0.0183, 'mae': 0.1135, 'mse': 0.0183, 'rmse': 0.0183, 'r2': 0.1382}
Train {'loss': 0.0125, 'mae': 0.0811, 'mse': 0.0125, 'rmse': 0.0125, 'r2': 0.4325}
Val {'loss': 0.0175, 'mae': 0.1105, 'mse': 0.0175, 'rmse': 0.0175, 'r2': 0.1758}
Train {'loss': 0.0125, 'mae': 0.0814, 'mse': 0.0125, 'rmse': 0.0125, 'r2': 0.4288}
Val {'loss': 0.0173, 'mae': 0.1094, 'mse': 0.0173, 'rmse': 0.0173, 'r2': 0.1879}
Train {'loss': 0.0126, 'mae': 0.0815, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4269}
Val {'loss': 0.0175, 'mae': 0.1103, 'mse': 0.0175, 'rmse': 0.0175, 'r2': 0.1752}
Train {'loss': 0.0125, 'mae': 0.0814, 'mse': 0.0125, 'rmse': 0.0125, 'r2': 0.4296}
Val {'loss': 0.0182, 'mae': 0.113, 'mse': 0.0182, 'rmse': 0.0182, 'r2': 0.1424}
Train {'loss': 0.0126, 'mae': 0.0814, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4284}
Val {'loss': 0.0169, 'mae': 0.1077, 'mse': 0.0169, 'rmse': 0.0169, 'r2': 0.2035}
Train {'loss': 0.0125, 'mae': 0.0814, 'mse': 0.0125, 'rmse': 0.0125, 'r2': 0.4288}
Val {'loss': 0.0173, 'mae': 0.1092, 'mse': 0.0173, 'rmse': 0.0173, 'r2': 0.1879}
Train {'loss': 0.0126, 'mae': 0.0815, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4285}
Val {'loss': 0.0191, 'mae': 0.1171, 'mse': 0.0191, 'rmse': 0.0191, 'r2': 0.1021}
Train {'loss': 0.0126, 'mae': 0.0813, 'mse': 0.0126, 'rmse': 0.0126, 'r2': 0.4283}
Val {'loss': 0.0193, 'mae': 0.1173, 'mse': 0.0193, 'rmse': 0.0193, 'r2': 0.0902}
Train {'loss': 0.0125, 'mae': 0.0815, 'mse': 0.0125, 'rmse': 0.0125, 'r2': 0.429}
Val {'loss': 0.0186, 'mae': 0.1141, 'mse': 0.0186, 'rmse': 0.0186, 'r2': 0.1232}
Train {'loss': 0.0125, 'mae': 0.0816, 'mse': 0.0125, 'rmse': 0.0125, 'r2': 0.4288}
