日志文件已创建：./logs/ssram_to_digtime+timing_ctrl+array_128_32_8t_0_concat_relu_0.3_1.0.txt
============= PID = 1024919 ============= 
参数配置:
  seed: 42
  train_dataset: ssram
  test_dataset: digtime+timing_ctrl+array_128_32_8t
  task: classification
  max_dist: 350
  num_workers: 4
  gpu: 3
  epochs: 200
  batch_size: 32
  lr: 5e-05
  num_gnn_layers: 4
  num_head_layers: 2
  hid_dim: 64
  dropout: 0.3
  use_bn: 0
  act_fn: relu
  src_dst_agg: concat
  num_hops: 4
  to_undirected: 1
  train_sample_rate: 1.0
  test_sample_rate: 1.0
  use_ensemble: 0
  num_ensemble: 3
  ensemble_thresholds: 0.33,0.66
SealSramDataset includes ['ssram'] circuits
load processed ssram, len(data_list)=228036, data_offset=0 
PID = 1024919
Building dataset ssram took 00:00:00.04
Dataloader: Loading success.
SealSramDataset includes ['digtime', 'timing_ctrl', 'array_128_32_8t'] circuits
load processed digtime, len(data_list)=3657, data_offset=0 
load processed timing_ctrl, len(data_list)=4332, data_offset=1 
load processed array_128_32_8t, len(data_list)=95637, data_offset=2 
PID = 1024919
Building dataset digtime+timing_ctrl+array_128_32_8t took 00:00:00.05
Dataloader: Loading success.
Train {'loss': 0.3676, 'accuracy': 0.8495, 'precision': 0.8481, 'recall': 0.9802, 'f1': 0.9094, 'auc': 0.8476}
Train {'loss': 0.276, 'accuracy': 0.8892, 'precision': 0.8813, 'recall': 0.9895, 'f1': 0.9323, 'auc': 0.9041}
Val {'loss': 0.2754, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9064}
Train {'loss': 0.2756, 'accuracy': 0.8894, 'precision': 0.8813, 'recall': 0.9897, 'f1': 0.9324, 'auc': 0.9043}
Val {'loss': 0.2755, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9057}
Train {'loss': 0.2757, 'accuracy': 0.8892, 'precision': 0.8812, 'recall': 0.9895, 'f1': 0.9322, 'auc': 0.9043}
Val {'loss': 0.2752, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.906}
Train {'loss': 0.2756, 'accuracy': 0.8893, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.9041}
Val {'loss': 0.2758, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9034}
Train {'loss': 0.2757, 'accuracy': 0.8894, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.904}
Val {'loss': 0.2757, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9057}
Train {'loss': 0.2757, 'accuracy': 0.8893, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.9041}
Val {'loss': 0.2756, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9063}
Train {'loss': 0.2756, 'accuracy': 0.8893, 'precision': 0.8812, 'recall': 0.9897, 'f1': 0.9323, 'auc': 0.9045}
Val {'loss': 0.2751, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9061}
Train {'loss': 0.2756, 'accuracy': 0.8893, 'precision': 0.8812, 'recall': 0.9897, 'f1': 0.9323, 'auc': 0.9042}
Val {'loss': 0.2755, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9056}
Train {'loss': 0.2754, 'accuracy': 0.8892, 'precision': 0.8812, 'recall': 0.9896, 'f1': 0.9322, 'auc': 0.9042}
Val {'loss': 0.2755, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9053}
Train {'loss': 0.2751, 'accuracy': 0.8893, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.9046}
Val {'loss': 0.2762, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9057}
Train {'loss': 0.2756, 'accuracy': 0.8893, 'precision': 0.8812, 'recall': 0.9897, 'f1': 0.9323, 'auc': 0.9041}
Val {'loss': 0.2754, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9063}
Train {'loss': 0.2753, 'accuracy': 0.8894, 'precision': 0.8813, 'recall': 0.9897, 'f1': 0.9323, 'auc': 0.9045}
Val {'loss': 0.2757, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.906}
Train {'loss': 0.2757, 'accuracy': 0.8893, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.9041}
Val {'loss': 0.2749, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9052}
Train {'loss': 0.2756, 'accuracy': 0.8894, 'precision': 0.8814, 'recall': 0.9897, 'f1': 0.9324, 'auc': 0.9041}
Val {'loss': 0.2749, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9064}
Train {'loss': 0.2751, 'accuracy': 0.8894, 'precision': 0.8814, 'recall': 0.9896, 'f1': 0.9324, 'auc': 0.9044}
Val {'loss': 0.2752, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9062}
Train {'loss': 0.2753, 'accuracy': 0.8892, 'precision': 0.8813, 'recall': 0.9895, 'f1': 0.9322, 'auc': 0.9047}
Val {'loss': 0.2752, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9062}
Train {'loss': 0.2755, 'accuracy': 0.8893, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.9044}
Val {'loss': 0.2751, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9063}
Train {'loss': 0.2752, 'accuracy': 0.8894, 'precision': 0.8814, 'recall': 0.9896, 'f1': 0.9324, 'auc': 0.9047}
Val {'loss': 0.275, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.906}
Train {'loss': 0.2753, 'accuracy': 0.8893, 'precision': 0.8813, 'recall': 0.9895, 'f1': 0.9323, 'auc': 0.9044}
Val {'loss': 0.2748, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9063}
Train {'loss': 0.2752, 'accuracy': 0.8893, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.9044}
Val {'loss': 0.275, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9064}
Train {'loss': 0.2756, 'accuracy': 0.8893, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.9042}
Val {'loss': 0.2749, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9065}
Train {'loss': 0.2752, 'accuracy': 0.8893, 'precision': 0.8814, 'recall': 0.9895, 'f1': 0.9323, 'auc': 0.9045}
Val {'loss': 0.2753, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.906}
Train {'loss': 0.2755, 'accuracy': 0.8893, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.9042}
Val {'loss': 0.275, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9074}
Train {'loss': 0.2754, 'accuracy': 0.8893, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.9045}
Val {'loss': 0.2756, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9064}
Train {'loss': 0.2755, 'accuracy': 0.8893, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.9041}
Val {'loss': 0.2757, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9065}
Train {'loss': 0.2754, 'accuracy': 0.8895, 'precision': 0.8813, 'recall': 0.9898, 'f1': 0.9324, 'auc': 0.9045}
Val {'loss': 0.2757, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9063}
Train {'loss': 0.2748, 'accuracy': 0.8891, 'precision': 0.8813, 'recall': 0.9893, 'f1': 0.9322, 'auc': 0.9049}
Val {'loss': 0.2754, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9064}
Train {'loss': 0.2748, 'accuracy': 0.8894, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.9047}
Val {'loss': 0.2759, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9071}
Train {'loss': 0.2751, 'accuracy': 0.8894, 'precision': 0.8813, 'recall': 0.9897, 'f1': 0.9324, 'auc': 0.9045}
Val {'loss': 0.2754, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9062}
Train {'loss': 0.2752, 'accuracy': 0.8894, 'precision': 0.8814, 'recall': 0.9896, 'f1': 0.9324, 'auc': 0.9043}
Val {'loss': 0.275, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9064}
Train {'loss': 0.2748, 'accuracy': 0.8893, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.9047}
Val {'loss': 0.275, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9063}
Train {'loss': 0.2752, 'accuracy': 0.8893, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.9043}
Val {'loss': 0.2752, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9063}
Train {'loss': 0.2751, 'accuracy': 0.8893, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.9043}
Val {'loss': 0.2749, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9074}
Train {'loss': 0.2751, 'accuracy': 0.8894, 'precision': 0.8813, 'recall': 0.9897, 'f1': 0.9324, 'auc': 0.9046}
Val {'loss': 0.2759, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9058}
Train {'loss': 0.275, 'accuracy': 0.8893, 'precision': 0.8813, 'recall': 0.9897, 'f1': 0.9323, 'auc': 0.9047}
Val {'loss': 0.2749, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9088}
Test_digtime {'loss': 0.2546, 'accuracy': 0.9016, 'precision': 0.8888, 'recall': 0.9968, 'f1': 0.9397, 'auc': 0.9277}
Test_timing_ctrl {'loss': 0.2501, 'accuracy': 0.9005, 'precision': 0.8878, 'recall': 0.9967, 'f1': 0.9391, 'auc': 0.931}
Test_array_128_32_8t {'loss': 0.4197, 'accuracy': 0.82, 'precision': 0.8789, 'recall': 0.8883, 'f1': 0.8836, 'auc': 0.8675}
Train {'loss': 0.2753, 'accuracy': 0.8894, 'precision': 0.8813, 'recall': 0.9897, 'f1': 0.9323, 'auc': 0.9042}
Val {'loss': 0.2751, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9054}
Train {'loss': 0.275, 'accuracy': 0.8894, 'precision': 0.8813, 'recall': 0.9896, 'f1': 0.9324, 'auc': 0.9047}
Val {'loss': 0.2747, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9063}
Train {'loss': 0.2752, 'accuracy': 0.8893, 'precision': 0.8812, 'recall': 0.9896, 'f1': 0.9323, 'auc': 0.9044}
Val {'loss': 0.2751, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9054}
Train {'loss': 0.2751, 'accuracy': 0.8894, 'precision': 0.8813, 'recall': 0.9898, 'f1': 0.9324, 'auc': 0.9044}
Val {'loss': 0.2756, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9064}
Train {'loss': 0.2749, 'accuracy': 0.8894, 'precision': 0.8814, 'recall': 0.9896, 'f1': 0.9324, 'auc': 0.9047}
Val {'loss': 0.2749, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9067}
Train {'loss': 0.2751, 'accuracy': 0.8894, 'precision': 0.8813, 'recall': 0.9898, 'f1': 0.9324, 'auc': 0.9046}
Val {'loss': 0.2757, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9056}
Train {'loss': 0.275, 'accuracy': 0.8894, 'precision': 0.8813, 'recall': 0.9897, 'f1': 0.9324, 'auc': 0.9047}
Val {'loss': 0.2748, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9057}
Train {'loss': 0.2749, 'accuracy': 0.8894, 'precision': 0.8813, 'recall': 0.9897, 'f1': 0.9323, 'auc': 0.9048}
Val {'loss': 0.2754, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9055}
Train {'loss': 0.2747, 'accuracy': 0.8894, 'precision': 0.8814, 'recall': 0.9897, 'f1': 0.9324, 'auc': 0.9047}
Val {'loss': 0.2751, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9061}
Train {'loss': 0.2746, 'accuracy': 0.8893, 'precision': 0.8811, 'recall': 0.9898, 'f1': 0.9323, 'auc': 0.905}
Val {'loss': 0.2754, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9055}
Train {'loss': 0.2743, 'accuracy': 0.8893, 'precision': 0.881, 'recall': 0.99, 'f1': 0.9323, 'auc': 0.9052}
Val {'loss': 0.2759, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9066}
Train {'loss': 0.2737, 'accuracy': 0.8896, 'precision': 0.8808, 'recall': 0.9908, 'f1': 0.9325, 'auc': 0.906}
Val {'loss': 0.2759, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9072}
Train {'loss': 0.2733, 'accuracy': 0.8893, 'precision': 0.8805, 'recall': 0.9909, 'f1': 0.9324, 'auc': 0.9065}
Val {'loss': 0.2764, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9043}
Train {'loss': 0.2726, 'accuracy': 0.8897, 'precision': 0.8803, 'recall': 0.9916, 'f1': 0.9327, 'auc': 0.9072}
Val {'loss': 0.2782, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9049}
Train {'loss': 0.272, 'accuracy': 0.8899, 'precision': 0.8803, 'recall': 0.9919, 'f1': 0.9328, 'auc': 0.9077}
Val {'loss': 0.2771, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9056}
Train {'loss': 0.2717, 'accuracy': 0.8898, 'precision': 0.88, 'recall': 0.9923, 'f1': 0.9328, 'auc': 0.9078}
Val {'loss': 0.2771, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9045}
Train {'loss': 0.2715, 'accuracy': 0.8896, 'precision': 0.8799, 'recall': 0.9921, 'f1': 0.9326, 'auc': 0.9081}
Val {'loss': 0.2774, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9034}
Train {'loss': 0.2713, 'accuracy': 0.8901, 'precision': 0.8799, 'recall': 0.9929, 'f1': 0.933, 'auc': 0.9083}
Val {'loss': 0.2776, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9055}
Train {'loss': 0.2712, 'accuracy': 0.8898, 'precision': 0.8799, 'recall': 0.9924, 'f1': 0.9328, 'auc': 0.9083}
Val {'loss': 0.2781, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9048}
Train {'loss': 0.2711, 'accuracy': 0.8899, 'precision': 0.8796, 'recall': 0.993, 'f1': 0.9329, 'auc': 0.9085}
Val {'loss': 0.2798, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9015}
Train {'loss': 0.2707, 'accuracy': 0.89, 'precision': 0.88, 'recall': 0.9925, 'f1': 0.9329, 'auc': 0.9086}
Val {'loss': 0.2792, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9052}
Train {'loss': 0.2704, 'accuracy': 0.8902, 'precision': 0.8801, 'recall': 0.9926, 'f1': 0.933, 'auc': 0.909}
Val {'loss': 0.2794, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9053}
Train {'loss': 0.2703, 'accuracy': 0.8902, 'precision': 0.88, 'recall': 0.9929, 'f1': 0.933, 'auc': 0.9091}
Val {'loss': 0.2786, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9077}
Train {'loss': 0.2701, 'accuracy': 0.8902, 'precision': 0.8802, 'recall': 0.9926, 'f1': 0.933, 'auc': 0.9091}
Val {'loss': 0.2802, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9035}
Train {'loss': 0.2702, 'accuracy': 0.8902, 'precision': 0.8803, 'recall': 0.9925, 'f1': 0.933, 'auc': 0.9091}
Val {'loss': 0.28, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9034}
Train {'loss': 0.2698, 'accuracy': 0.8903, 'precision': 0.8803, 'recall': 0.9927, 'f1': 0.9331, 'auc': 0.9091}
Val {'loss': 0.2802, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9041}
Train {'loss': 0.2699, 'accuracy': 0.8906, 'precision': 0.8806, 'recall': 0.9927, 'f1': 0.9333, 'auc': 0.9093}
Val {'loss': 0.2807, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9032}
Train {'loss': 0.2698, 'accuracy': 0.8899, 'precision': 0.8802, 'recall': 0.9921, 'f1': 0.9328, 'auc': 0.9093}
Val {'loss': 0.2811, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9054}
Train {'loss': 0.2695, 'accuracy': 0.8904, 'precision': 0.8803, 'recall': 0.9927, 'f1': 0.9331, 'auc': 0.9093}
Val {'loss': 0.2813, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.903}
Train {'loss': 0.269, 'accuracy': 0.8903, 'precision': 0.8807, 'recall': 0.9919, 'f1': 0.933, 'auc': 0.9098}
Val {'loss': 0.2787, 'accuracy': 0.8887, 'precision': 0.879, 'recall': 0.9908, 'f1': 0.9316, 'auc': 0.9043}
